timestamp,order_book_imbalance,spread_percent,cumulative_delta,funding_rate,buy_trades,sell_trades,total_trades,current_price,volatility,target,log_type
2025-11-15T22:05:00.054883,0.99,0.025919154098733427,-0.22,0.0,4,4,8,96055.5,8.500254081888142e-05,0,raw
2025-11-15T22:05:00.054883,0.99,0.025919154098733427,-0.22,0.0,4,4,8,96055.5,8.500254081888142e-05,0,raw
2025-11-15T22:05:00.054883,0.99,0.025919154098733427,-0.22,0.0,4,4,8,96055.5,8.500254081888142e-05,0,raw
2025-11-15T22:05:00.054883,0.99,0.025919154098733427,-0.22,0.0,4,4,8,96055.5,8.500254081888142e-05,0,raw
2025-11-15T22:05:00.054883,0.99,0.025919154098733427,-0.22,0.0,4,4,8,96055.5,8.500254081888142e-05,0,raw
2025-11-15T22:05:00.054883,0.99,0.025919154098733427,-0.22,0.0,4,4,8,96055.5,8.500254081888142e-05,0,raw
2025-11-15T22:05:00.054883,0.99,0.025919154098733427,-0.22,0.0,4,4,8,96055.5,8.500254081888142e-05,0,raw
2025-11-15T22:05:00.054883,0.99,0.025919154098733427,-0.22,0.0,4,4,8,96055.5,8.500254081888142e-05,0,raw
2025-11-15T22:05:00.054883,0.99,0.025919154098733427,-0.22,0.0,4,4,8,96055.5,8.500254081888142e-05,0,raw
2025-11-15T22:05:00.054883,0.99,0.025919154098733427,-0.22,0.0,4,4,8,96055.5,8.500254081888142e-05,0,raw
2025-11-15T22:05:00.054883,0.99,0.025919154098733427,-0.22,0.0,4,4,8,96055.5,8.500254081888142e-05,0,raw
2025-11-15T22:05:00.054883,0.99,0.025919154098733427,-0.22,0.0,4,4,8,96055.5,8.500254081888142e-05,0,raw
2025-11-15T22:05:00.054883,0.99,0.025919154098733427,-0.22,0.0,4,4,8,96055.5,8.500254081888142e-05,0,raw
2025-11-15T22:05:00.054883,0.99,0.025919154098733427,-0.22,0.0,4,4,8,96055.5,8.500254081888142e-05,0,raw
2025-11-15T22:05:00.054883,0.99,0.025919154098733427,-0.22,0.0,4,4,8,96055.5,8.500254081888142e-05,0,raw
2025-11-15T22:05:00.054883,0.99,0.025919154098733427,-0.22,0.0,4,4,8,96055.5,8.500254081888142e-05,0,raw
2025-11-15T22:05:00.054883,0.99,0.025919154098733427,-0.22,0.0,4,4,8,96055.5,8.500254081888142e-05,0,raw
2025-11-15T22:05:00.054883,0.99,0.025919154098733427,-0.22,0.0,4,4,8,96055.5,8.500254081888142e-05,0,raw
2025-11-15T22:05:01.111271,0.07199208543669616,0.0002082129602278282,0.09999999999999999,0.0,5,4,9,96055.5,7.869706082185819e-05,0,raw
2025-11-15T22:05:01.111271,0.07199208543669616,0.0002082129602278282,0.09999999999999999,0.0,5,4,9,96055.5,7.869706082185819e-05,0,raw
2025-11-15T22:05:01.111271,0.07199208543669616,0.0002082129602278282,0.09999999999999999,0.0,5,4,9,96055.5,7.869706082185819e-05,0,raw
2025-11-15T22:05:01.111271,0.07199208543669616,0.0002082129602278282,0.09999999999999999,0.0,5,4,9,96055.5,7.869706082185819e-05,0,raw
2025-11-15T22:05:01.111271,0.07199208543669616,0.0002082129602278282,0.09999999999999999,0.0,5,4,9,96055.5,7.869706082185819e-05,0,raw
2025-11-15T22:05:01.111271,0.07199208543669616,0.0002082129602278282,0.09999999999999999,0.0,5,4,9,96055.5,7.869706082185819e-05,0,raw
2025-11-15T22:05:01.111271,0.07199208543669616,0.0002082129602278282,0.09999999999999999,0.0,5,4,9,96055.5,7.869706082185819e-05,0,raw
2025-11-15T22:05:01.111271,0.07199208543669616,0.0002082129602278282,0.09999999999999999,0.0,5,4,9,96055.5,7.869706082185819e-05,0,raw
2025-11-15T22:05:01.111271,0.07199208543669616,0.0002082129602278282,0.09999999999999999,0.0,5,4,9,96055.5,7.869706082185819e-05,0,raw
2025-11-15T22:05:01.111271,0.07199208543669616,0.0002082129602278282,0.09999999999999999,0.0,5,4,9,96055.5,7.869706082185819e-05,0,raw
2025-11-15T22:05:01.111271,0.07199208543669616,0.0002082129602278282,0.09999999999999999,0.0,5,4,9,96055.5,7.869706082185819e-05,0,raw
2025-11-15T22:05:01.111271,0.07199208543669616,0.0002082129602278282,0.09999999999999999,0.0,5,4,9,96055.5,7.869706082185819e-05,0,raw
2025-11-15T22:05:01.111271,0.07199208543669616,0.0002082129602278282,0.09999999999999999,0.0,5,4,9,96055.5,7.869706082185819e-05,0,raw
2025-11-15T22:05:01.111271,0.07199208543669616,0.0002082129602278282,0.09999999999999999,0.0,5,4,9,96055.5,7.869706082185819e-05,0,raw
2025-11-15T22:05:01.111271,0.07199208543669616,0.0002082129602278282,0.09999999999999999,0.0,5,4,9,96055.5,7.869706082185819e-05,0,raw
2025-11-15T22:05:01.111271,0.07199208543669616,0.0002082129602278282,0.09999999999999999,0.0,5,4,9,96055.5,7.869706082185819e-05,0,raw
2025-11-15T22:05:01.111271,0.07199208543669616,0.0002082129602278282,0.09999999999999999,0.0,5,4,9,96055.5,7.869706082185819e-05,0,raw
2025-11-15T22:05:01.111271,0.07199208543669616,0.0002082129602278282,0.09999999999999999,0.0,5,4,9,96055.5,7.869706082185819e-05,0,raw
2025-11-15T22:05:01.111271,0.07199208543669616,0.0002082129602278282,0.09999999999999999,0.0,5,4,9,96055.5,7.869706082185819e-05,0,raw
2025-11-15T22:05:01.111271,0.07199208543669616,0.0002082129602278282,0.09999999999999999,0.0,5,4,9,96055.5,7.869706082185819e-05,0,raw
2025-11-15T22:05:01.111271,0.07199208543669616,0.0002082129602278282,0.09999999999999999,0.0,5,4,9,96055.5,7.869706082185819e-05,0,raw
2025-11-15T22:05:01.111271,0.07199208543669616,0.0002082129602278282,0.09999999999999999,0.0,5,4,9,96055.5,7.869706082185819e-05,0,raw
2025-11-15T22:05:01.111271,0.07199208543669616,0.0002082129602278282,0.09999999999999999,0.0,5,4,9,96055.5,7.869706082185819e-05,0,raw
2025-11-15T22:05:01.111271,0.07199208543669616,0.0002082129602278282,0.09999999999999999,0.0,5,4,9,96055.5,7.869706082185819e-05,0,raw
2025-11-15T22:05:01.111271,0.07199208543669616,0.0002082129602278282,0.09999999999999999,0.0,5,4,9,96055.5,7.869706082185819e-05,0,raw
